5:07 PM|Maliki|Felucca|5469|1145|5445|1115
5:07 PM|Maliki|Felucca|5469|1145|5516|1170
5:07 PM|Maliki|Felucca|5469|1145|5381|1167
5:07 PM|Maliki|Felucca|5469|1145|5554|1106
5:07 PM|Maliki|Felucca|5469|1145|5488|1158
5:07 PM|Maliki|Felucca|5469|1145|5512|1230
5:07 PM|Maliki|Felucca|5469|1145|5463|1198
5:07 PM|Maliki|Felucca|5469|1145|5480|1168
5:07 PM|Maliki|Felucca|5469|1145|5464|1174
5:07 PM|Maliki|Felucca|5469|1145|5505|1195
5:07 PM|Maliki|Felucca|5469|1145|5433|1216
5:07 PM|Maliki|Felucca|5469|1145|5461|1212
5:07 PM|Maliki|Felucca|5469|1145|5486|1126
5:07 PM|Maliki|Felucca|5469|1145|5467|1224
5:07 PM|Maliki|Felucca|5469|1145|5436|1224
5:07 PM|Maliki|Felucca|5469|1145|5421|1138
5:07 PM|Maliki|Felucca|5469|1145|5430|1224
5:07 PM|Maliki|Felucca|5469|1145|5471|1190
5:07 PM|Maliki|Felucca|5469|1145|5461|1097
5:07 PM|Maliki|Felucca|5469|1145|5406|1157
5:07 PM|Maliki|Felucca|5469|1145|5458|1208
5:07 PM|Maliki|Felucca|5469|1145|5495|1224
5:07 PM|Maliki|Felucca|5469|1145|5393|1082
5:07 PM|Maliki|Felucca|5469|1145|5488|1090
5:07 PM|Maliki|Felucca|5469|1145|5568|1136
5:07 PM|Maliki|Felucca|5469|1145|5438|1174
5:07 PM|Maliki|Felucca|5469|1145|5432|1114
5:07 PM|Maliki|Felucca|5469|1145|5459|1224
5:07 PM|Maliki|Felucca|5470|1146|5495|1181
5:07 PM|Maliki|Felucca|5470|1146|5484|1191
5:07 PM|Maliki|Felucca|5470|1146|5504|1176
5:07 PM|Maliki|Felucca|5470|1146|5509|1130
5:07 PM|Maliki|Felucca|5471|1147|5428|1084
5:07 PM|Maliki|Felucca|5471|1147|5469|1196
5:07 PM|Maliki|Felucca|5471|1147|5401|1128
5:07 PM|Maliki|Felucca|5472|1148|5505|1197
5:07 PM|Maliki|Felucca|5472|1148|5469|1112
5:07 PM|Maliki|Felucca|5472|1148|5456|1091
5:07 PM|Maliki|Felucca|5472|1148|5394|1153
5:07 PM|Maliki|Felucca|5472|1148|5432|1124
5:07 PM|Maliki|Felucca|5472|1148|5433|1138
5:07 PM|Maliki|Felucca|5472|1148|5510|1157
5:07 PM|Maliki|Felucca|5473|1148|5436|1132
5:07 PM|Maliki|Felucca|5473|1148|5436|1232
5:07 PM|Maliki|Felucca|5473|1148|5393|1159
5:07 PM|Maliki|Felucca|5474|1148|5410|1211
5:07 PM|Maliki|Felucca|5474|1148|5415|1196
5:07 PM|Maliki|Felucca|5474|1148|5493|1149
5:07 PM|Maliki|Felucca|5475|1148|5491|1207
5:07 PM|Maliki|Felucca|5475|1148|5379|1151
5:07 PM|Maliki|Felucca|5475|1148|5560|1115
5:07 PM|Maliki|Felucca|5476|1148|5419|1167
5:07 PM|Maliki|Felucca|5476|1148|5388|1141
5:07 PM|Maliki|Felucca|5476|1148|5503|1179
5:07 PM|Maliki|Felucca|5476|1148|5537|1130
5:07 PM|Maliki|Felucca|5476|1148|5544|1218
5:07 PM|Maliki|Felucca|5476|1148|5447|1117
5:07 PM|Maliki|Felucca|5476|1148|5457|1174
5:07 PM|Maliki|Felucca|5476|1148|5559|1152
5:07 PM|Maliki|Felucca|5476|1148|5494|1141
5:07 PM|Maliki|Felucca|5476|1148|5461|1185
5:07 PM|Maliki|Felucca|5476|1148|5478|1118
5:07 PM|Maliki|Felucca|5476|1148|5491|1224
5:07 PM|Maliki|Felucca|5476|1148|5523|1131
5:07 PM|Maliki|Felucca|5476|1148|5394|1138
5:07 PM|Maliki|Felucca|5476|1148|5561|1100
5:07 PM|Maliki|Felucca|5476|1148|5460|1127
5:07 PM|Maliki|Felucca|5476|1148|5448|1197
5:07 PM|Maliki|Felucca|5476|1148|5494|1207
5:07 PM|Maliki|Felucca|5476|1148|5417|1211
5:07 PM|Maliki|Felucca|5476|1148|5482|1104
5:07 PM|Maliki|Felucca|5476|1148|5377|1130
5:07 PM|Maliki|Felucca|5476|1148|5453|1160
5:07 PM|Maliki|Felucca|5476|1148|5420|1140
5:07 PM|Maliki|Felucca|5476|1148|5401|1187
5:07 PM|Maliki|Felucca|5476|1148|5424|1211
5:07 PM|Maliki|Felucca|5476|1148|5496|1115
5:07 PM|Maliki|Felucca|5476|1148|5439|1083
5:07 PM|Maliki|Felucca|5476|1148|5562|1185
5:07 PM|Maliki|Felucca|5476|1148|5412|1205
5:07 PM|Maliki|Felucca|5476|1148|5383|1175
5:07 PM|Maliki|Felucca|5476|1148|5463|1194
5:07 PM|Maliki|Felucca|5476|1148|5443|1174
5:07 PM|Maliki|Felucca|5476|1148|5477|1122
5:07 PM|Maliki|Felucca|5476|1148|5497|1176
5:07 PM|Maliki|Felucca|5476|1148|5457|1124
5:07 PM|Maliki|Felucca|5476|1148|5488|1179
5:07 PM|Maliki|Felucca|5476|1148|5519|1147
5:07 PM|Maliki|Felucca|5476|1148|5523|1229
5:07 PM|Maliki|Felucca|5476|1148|5418|1132
5:07 PM|Maliki|Felucca|5476|1148|5479|1171
5:07 PM|Maliki|Felucca|5476|1148|5561|1182
5:07 PM|Maliki|Felucca|5476|1148|5426|1127
5:07 PM|Maliki|Felucca|5476|1148|5465|1130
5:07 PM|Maliki|Felucca|5476|1148|5496|1140
5:07 PM|Maliki|Felucca|5476|1148|5492|1177
5:07 PM|Maliki|Felucca|5476|1148|5461|1117
5:07 PM|Maliki|Felucca|5476|1148|5448|1106
5:07 PM|Maliki|Felucca|5476|1148|5503|1099
5:07 PM|Maliki|Felucca|5476|1148|5399|1100
5:07 PM|Maliki|Felucca|5476|1148|5441|1175
5:07 PM|Maliki|Felucca|5476|1148|5411|1170
5:07 PM|Maliki|Felucca|5476|1148|5520|1235
5:07 PM|Maliki|Felucca|5476|1148|5399|1113
5:07 PM|Maliki|Felucca|5476|1148|5469|1193
5:07 PM|Maliki|Felucca|5476|1148|5532|1134
5:07 PM|Maliki|Felucca|5476|1148|5439|1139
5:07 PM|Maliki|Felucca|5476|1148|5519|1179
5:07 PM|Maliki|Felucca|5476|1148|5500|1195
5:07 PM|Maliki|Felucca|5476|1148|5510|1164
5:07 PM|Maliki|Felucca|5476|1148|5380|1145
5:07 PM|Maliki|Felucca|5476|1148|5487|1177
5:07 PM|Maliki|Felucca|5476|1148|5452|1115
5:07 PM|Maliki|Felucca|5476|1148|5452|1150
5:07 PM|Maliki|Felucca|5476|1148|5497|1144
5:07 PM|Maliki|Felucca|5476|1148|5456|1143
5:07 PM|Maliki|Felucca|5476|1148|5436|1198
5:07 PM|Maliki|Felucca|5476|1148|5397|1191
5:07 PM|Maliki|Felucca|5476|1148|5466|1088
5:07 PM|Maliki|Felucca|5476|1148|5473|1199
5:07 PM|Maliki|Felucca|5476|1148|5444|1150
5:07 PM|Maliki|Felucca|5476|1148|5454|1081
5:07 PM|Maliki|Felucca|5476|1148|5445|1113
5:07 PM|Maliki|Felucca|5476|1148|5426|1133
5:07 PM|Maliki|Felucca|5476|1148|5510|1136
5:07 PM|Maliki|Felucca|5476|1148|5437|1169
5:07 PM|Maliki|Felucca|5476|1148|5452|1149
5:07 PM|Maliki|Felucca|5476|1149|5471|1168
5:07 PM|Maliki|Felucca|5476|1149|5476|1192
5:07 PM|Maliki|Felucca|5476|1149|5422|1147
5:07 PM|Maliki|Felucca|5476|1150|5456|1202
5:07 PM|Maliki|Felucca|5476|1150|5471|1090
5:07 PM|Maliki|Felucca|5476|1150|5499|1108
5:07 PM|Maliki|Felucca|5476|1150|5448|1129
5:07 PM|Maliki|Felucca|5476|1150|5506|1179
5:07 PM|Maliki|Felucca|5476|1150|5462|1220
5:07 PM|Maliki|Felucca|5476|1150|5447|1113
5:07 PM|Maliki|Felucca|5476|1150|5536|1097
5:07 PM|Maliki|Felucca|5476|1150|5537|1149
5:07 PM|Maliki|Felucca|5476|1150|5462|1135
5:07 PM|Maliki|Felucca|5476|1150|5493|1186
5:07 PM|Maliki|Felucca|5476|1150|5470|1112
5:07 PM|Maliki|Felucca|5476|1150|5460|1092
5:07 PM|Maliki|Felucca|5476|1150|5484|1131
5:07 PM|Maliki|Felucca|5476|1150|5449|1135
5:07 PM|Maliki|Felucca|5476|1150|5486|1182
5:07 PM|Maliki|Felucca|5476|1150|5500|1159
5:07 PM|Maliki|Felucca|5476|1150|5464|1101
5:07 PM|Maliki|Felucca|5476|1150|5507|1177
5:07 PM|Maliki|Felucca|5476|1150|5455|1179
5:07 PM|Maliki|Felucca|5476|1150|5413|1103
5:07 PM|Maliki|Felucca|5476|1150|5457|1101
5:07 PM|Maliki|Felucca|5476|1150|5389|1126
5:07 PM|Maliki|Felucca|5476|1150|5512|1115
5:07 PM|Maliki|Felucca|5476|1150|5415|1138
5:07 PM|Maliki|Felucca|5476|1150|5423|1125
5:07 PM|Maliki|Felucca|5476|1150|5458|1137
5:07 PM|Maliki|Felucca|5476|1150|5451|1106
5:07 PM|Maliki|Felucca|5476|1150|5482|1110
5:07 PM|Maliki|Felucca|5476|1150|5448|1186
5:07 PM|Maliki|Felucca|5476|1150|5397|1189
5:07 PM|Maliki|Felucca|5476|1150|5538|1103
5:07 PM|Maliki|Felucca|5476|1150|5449|1107
5:07 PM|Maliki|Felucca|5476|1150|5510|1095
5:07 PM|Maliki|Felucca|5476|1150|5552|1110
5:07 PM|Maliki|Felucca|5476|1150|5521|1129
5:07 PM|Maliki|Felucca|5476|1150|5433|1113
5:07 PM|Maliki|Felucca|5476|1150|5493|1160
5:07 PM|Maliki|Felucca|5476|1150|5463|1125
5:07 PM|Maliki|Felucca|5476|1150|5540|1105
5:07 PM|Maliki|Felucca|5476|1150|5506|1158
5:07 PM|Maliki|Felucca|5476|1150|5482|1197
5:07 PM|Maliki|Felucca|5476|1150|5549|1195
5:07 PM|Maliki|Felucca|5476|1150|5408|1215
5:07 PM|Maliki|Felucca|5476|1150|5554|1204
5:07 PM|Maliki|Felucca|5476|1150|5403|1126
5:07 PM|Maliki|Felucca|5476|1150|5555|1187
5:07 PM|Maliki|Felucca|5476|1150|5458|1098
5:07 PM|Maliki|Felucca|5476|1150|5399|1204
5:07 PM|Maliki|Felucca|5476|1150|5472|1102
5:07 PM|Maliki|Felucca|5476|1150|5405|1178
5:07 PM|Maliki|Felucca|5476|1150|5474|1106
5:07 PM|Maliki|Felucca|5476|1150|5559|1149
5:07 PM|Maliki|Felucca|5476|1150|5464|1219
5:07 PM|Maliki|Felucca|5476|1150|5525|1159
5:07 PM|Maliki|Felucca|5476|1150|5498|1162
5:07 PM|Maliki|Felucca|5476|1150|5460|1230
5:07 PM|Maliki|Felucca|5476|1150|5434|1153
5:07 PM|Maliki|Felucca|5476|1150|5478|1130
5:07 PM|Maliki|Felucca|5476|1150|5432|1191
5:07 PM|Maliki|Felucca|5476|1150|5422|1093
5:07 PM|Maliki|Felucca|5476|1150|5510|1098
5:07 PM|Maliki|Felucca|5476|1150|5505|1144
5:07 PM|Maliki|Felucca|5476|1150|5575|1142
5:07 PM|Maliki|Felucca|5476|1150|5462|1101
5:07 PM|Maliki|Felucca|5476|1150|5493|1223
5:07 PM|Maliki|Felucca|5476|1150|5449|1163
5:07 PM|Maliki|Felucca|5476|1150|5546|1112
5:07 PM|Maliki|Felucca|5476|1150|5453|1094
5:07 PM|Maliki|Felucca|5476|1150|5439|1212
5:07 PM|Maliki|Felucca|5476|1150|5527|1146
5:07 PM|Maliki|Felucca|5476|1150|5534|1192
5:07 PM|Maliki|Felucca|5476|1150|5485|1178
