11:46 AM|Maliki|Felucca|1752|3534|1787|3625
11:46 AM|Maliki|Felucca|1752|3534|1851|3520
11:46 AM|Maliki|Felucca|1752|3534|1770|3472
11:46 AM|Maliki|Felucca|1752|3534|1687|3560
11:46 AM|Maliki|Felucca|1752|3534|1806|3472
11:46 AM|Maliki|Felucca|1752|3534|1755|3555
11:46 AM|Maliki|Felucca|1752|3534|1752|3468
11:46 AM|Maliki|Felucca|1752|3534|1733|3525
11:46 AM|Maliki|Felucca|1752|3534|1791|3586
11:46 AM|Maliki|Felucca|1752|3534|1691|3547
11:46 AM|Maliki|Felucca|1752|3534|1790|3512
11:46 AM|Maliki|Felucca|1752|3534|1792|3508
11:46 AM|Maliki|Felucca|1752|3534|1688|3564
11:46 AM|Maliki|Felucca|1752|3534|1774|3587
11:46 AM|Maliki|Felucca|1752|3534|1765|3610
11:46 AM|Maliki|Felucca|1752|3534|1738|3514
11:46 AM|Maliki|Felucca|1752|3534|1784|3510
11:46 AM|Maliki|Felucca|1752|3534|1791|3567
11:46 AM|Maliki|Felucca|1752|3534|1823|3529
11:46 AM|Maliki|Felucca|1752|3534|1772|3436
11:46 AM|Maliki|Felucca|1752|3534|1794|3601
11:46 AM|Maliki|Felucca|1752|3534|1824|3576
11:46 AM|Maliki|Felucca|1752|3534|1796|3588
11:46 AM|Maliki|Felucca|1752|3534|1713|3492
11:46 AM|Maliki|Felucca|1752|3534|1818|3571
11:46 AM|Maliki|Felucca|1752|3534|1794|3473
11:46 AM|Maliki|Felucca|1752|3534|1776|3494
11:46 AM|Maliki|Felucca|1753|3535|1762|3441
11:46 AM|Maliki|Felucca|1753|3535|1742|3600
11:46 AM|Maliki|Felucca|1753|3535|1700|3506
11:46 AM|Maliki|Felucca|1754|3536|1819|3544
11:46 AM|Maliki|Felucca|1754|3536|1768|3451
11:46 AM|Maliki|Felucca|1754|3536|1750|3591
11:46 AM|Maliki|Felucca|1755|3537|1760|3513
11:46 AM|Maliki|Felucca|1755|3537|1675|3542
11:46 AM|Maliki|Felucca|1755|3537|1733|3531
11:46 AM|Maliki|Felucca|1755|3537|1829|3550
11:46 AM|Maliki|Felucca|1755|3537|1779|3495
11:46 AM|Maliki|Felucca|1755|3537|1758|3477
11:46 AM|Maliki|Felucca|1755|3537|1827|3490
11:46 AM|Maliki|Felucca|1756|3536|1766|3438
11:46 AM|Maliki|Felucca|1756|3536|1767|3563
11:46 AM|Maliki|Felucca|1756|3536|1755|3494
11:46 AM|Maliki|Felucca|1757|3535|1776|3633
11:46 AM|Maliki|Felucca|1757|3535|1761|3471
11:46 AM|Maliki|Felucca|1757|3535|1786|3551
11:46 AM|Maliki|Felucca|1757|3535|1721|3509
11:46 AM|Maliki|Felucca|1757|3535|1741|3514
11:46 AM|Maliki|Felucca|1757|3535|1741|3516
11:46 AM|Maliki|Felucca|1757|3535|1716|3508
11:46 AM|Maliki|Felucca|1757|3535|1733|3510
11:46 AM|Maliki|Felucca|1757|3535|1811|3488
11:46 AM|Maliki|Felucca|1757|3535|1712|3503
11:46 AM|Maliki|Felucca|1757|3535|1754|3465
11:46 AM|Maliki|Felucca|1757|3535|1717|3540
11:46 AM|Maliki|Felucca|1757|3535|1735|3530
11:46 AM|Maliki|Felucca|1757|3535|1753|3503
11:46 AM|Maliki|Felucca|1757|3535|1819|3613
11:46 AM|Maliki|Felucca|1757|3535|1726|3543
11:46 AM|Maliki|Felucca|1757|3535|1804|3526
11:46 AM|Maliki|Felucca|1757|3535|1764|3560
11:46 AM|Maliki|Felucca|1757|3535|1686|3594
11:46 AM|Maliki|Felucca|1757|3535|1755|3495
11:46 AM|Maliki|Felucca|1757|3535|1800|3536
11:46 AM|Maliki|Felucca|1757|3535|1791|3558
11:46 AM|Maliki|Felucca|1757|3535|1788|3503
11:46 AM|Maliki|Felucca|1757|3534|1725|3536
11:46 AM|Maliki|Felucca|1757|3534|1798|3506
11:46 AM|Maliki|Felucca|1757|3534|1720|3581
11:46 AM|Maliki|Felucca|1757|3533|1835|3580
11:46 AM|Maliki|Felucca|1757|3533|1766|3492
11:46 AM|Maliki|Felucca|1757|3533|1743|3490
11:46 AM|Maliki|Felucca|1757|3533|1718|3571
11:46 AM|Maliki|Felucca|1757|3533|1732|3463
11:46 AM|Maliki|Felucca|1758|3532|1778|3504
11:46 AM|Maliki|Felucca|1758|3532|1753|3460
11:46 AM|Maliki|Felucca|1758|3532|1720|3528
11:46 AM|Maliki|Felucca|1759|3531|1699|3539
11:46 AM|Maliki|Felucca|1759|3531|1699|3522
11:46 AM|Maliki|Felucca|1759|3531|1744|3432
11:46 AM|Maliki|Felucca|1760|3530|1698|3523
11:46 AM|Maliki|Felucca|1760|3530|1776|3507
11:46 AM|Maliki|Felucca|1760|3530|1812|3563
11:46 AM|Maliki|Felucca|1760|3530|1732|3564
11:46 AM|Maliki|Felucca|1761|3529|1717|3610
11:46 AM|Maliki|Felucca|1761|3529|1797|3444
11:46 AM|Maliki|Felucca|1761|3529|1689|3554
11:46 AM|Maliki|Felucca|1761|3529|1722|3440
11:46 AM|Maliki|Felucca|1761|3529|1735|3523
11:46 AM|Maliki|Felucca|1761|3529|1709|3593
11:46 AM|Maliki|Felucca|1761|3529|1756|3554
11:46 AM|Maliki|Felucca|1761|3529|1793|3478
11:46 AM|Maliki|Felucca|1761|3529|1771|3478
11:46 AM|Maliki|Felucca|1761|3529|1732|3495
11:46 AM|Maliki|Felucca|1761|3529|1762|3479
11:46 AM|Maliki|Felucca|1761|3529|1725|3488
11:46 AM|Maliki|Felucca|1762|3529|1740|3533
11:46 AM|Maliki|Felucca|1762|3529|1751|3512
11:46 AM|Maliki|Felucca|1762|3529|1682|3531
11:46 AM|Maliki|Felucca|1763|3529|1701|3532
11:46 AM|Maliki|Felucca|1763|3529|1707|3469
11:46 AM|Maliki|Felucca|1763|3529|1724|3470
11:46 AM|Maliki|Felucca|1763|3529|1754|3555
11:46 AM|Maliki|Felucca|1763|3529|1775|3560
11:46 AM|Maliki|Felucca|1764|3528|1775|3491
11:46 AM|Maliki|Felucca|1764|3528|1738|3494
11:46 AM|Maliki|Felucca|1764|3528|1738|3524
11:46 AM|Maliki|Felucca|1764|3528|1764|3494
11:46 AM|Maliki|Felucca|1764|3528|1736|3534
11:46 AM|Maliki|Felucca|1765|3528|1808|3582
11:46 AM|Maliki|Felucca|1765|3528|1724|3440
11:46 AM|Maliki|Felucca|1765|3528|1732|3442
11:46 AM|Maliki|Felucca|1765|3528|1713|3527
11:46 AM|Maliki|Felucca|1765|3528|1732|3468
11:46 AM|Maliki|Felucca|1766|3527|1689|3510
11:46 AM|Maliki|Felucca|1766|3527|1842|3577
11:46 AM|Maliki|Felucca|1766|3527|1797|3455
11:46 AM|Maliki|Felucca|1766|3527|1723|3501
11:46 AM|Maliki|Felucca|1766|3527|1816|3562
11:46 AM|Maliki|Felucca|1766|3526|1714|3521
11:46 AM|Maliki|Felucca|1766|3526|1858|3492
11:46 AM|Maliki|Felucca|1766|3526|1762|3482
11:46 AM|Maliki|Felucca|1766|3525|1778|3577
11:46 AM|Maliki|Felucca|1766|3525|1778|3484
11:46 AM|Maliki|Felucca|1766|3525|1738|3462
11:46 AM|Maliki|Felucca|1766|3524|1737|3545
